EXPEDITION,SITE,HOLE,CORE,CORE_TYPE,SECTION,CC,TOP_DEPTH,BOTTOM_DEPTH,MBSF_TOP,MCD_TOP,AGE (MA),SPLITS,SIZE.MEAN.AREA,SIZE.MEAN.DIAMETERMEAN,SIZE.MEAN.DIAMETERMIN,SIZE.MEAN.DIAMETERMAX,SIZE.MEAN.SPHERICITY,SIZE.MEAN.SHAPEFACTOR,SIZE.MEDIAN.AREA,SIZE.MEDIAN.DIAMETERMEAN,SIZE.MEDIAN.DIAMETERMIN,SIZE.MEDIAN.DIAMETERMAX,SIZE.MEDIAN.SPHERICITY,SIZE.MEDIAN.SHAPEFACTOR,SIZE.SD.AREA,SIZE.SD.DIAMETERMEAN,SIZE.SD.DIAMETERMIN,SIZE.SD.DIAMETERMAX,SIZE.SD.SPHERICITY,SIZE.SD.SHAPEFACTOR,SIZE.95.AREA,SIZE.95.DIAMETERMEAN,SIZE.95.DIAMETERMIN,SIZE.95.DIAMETERMAX,SIZE.95.SPHERICITY,SIZE.95.SHAPEFACTOR,SIZE.9.AREA,SIZE.9.DIAMETERMEAN,SIZE.9.DIAMETERMIN,SIZE.9.DIAMETERMAX,SIZE.9.SPHERICITY,SIZE.9.SHAPEFACTOR,SIZE.SKEWNESS.AREA,SIZE.SKEWNESS.DIAMETERMEAN,SIZE.SKEWNESS.DIAMETERMIN,SIZE.SKEWNESS.DIAMETERMAX,SIZE.SKEWNESS.SPHERICITY,SIZE.SKEWNESS.SHAPEFACTOR,SIZE.KURTOSIS.AREA,SIZE.KURTOSIS.DIAMETERMEAN,SIZE.KURTOSIS.DIAMETERMIN,SIZE.KURTOSIS.DIAMETERMAX,SIZE.KURTOSIS.SPHERICITY,SIZE.KURTOSIS.SHAPEFACTOR,NUMBER.OF.TESTS,MASS.OF.PETRI.DISH,PD.W.SAMPLE,DRY.BULK.MASS,WASH.DATE,WASHER,DRY.WASHED.WEIGHT.W..PD,BULK.WASHED.WEIGHT,X.SAND,NOTES,FRAGMENTS,WHOLE.TESTS,SPLITS,FRAGMENTATION.INDEX,FILE_NAME
154,925.0,D,7,H,5,no,108.0,110.0,66.58,72.26,2.23575,8.0,62355.0847137892,265.448967020656,225.476676602238,298.544379394749,0.691484127879926,0.816264219520289,44333.723494833,235.770429949805,200.961221351422,266.801656378922,0.683899160314698,0.820033722393328,49407.3433290452,89.6187604095944,78.7530022840141,103.604367495816,0.116868324576931,0.0356701333697554,154151.367346493,440.719649073612,381.685536196188,507.686622508854,0.910904858507675,0.869116153383082,123826.215799215,394.014961999341,332.346045310469,444.050839789603,0.852546384604566,0.859135319934512,2.96467347883405,1.6415991817239,1.93909318062444,1.65692659832611,0.215047516982571,-0.699282336368884,16.5096031570456,6.51378963536252,8.75157261967698,6.39535127077047,2.94643279101108,3.74149680289531,1026.0,48.88,63.44,14.56,22/11/2018,Fraass,52.53,3.65,0.2004,,,,,,"925D,7H-5,108-110"
154,925.0,D,7,H,5,no,119.0,121.0,66.69,72.37,2.2385,7.0,52427.578932989,240.535118612077,202.187599204597,272.847497132973,0.67172338905372,0.812314741873952,36415.0265284386,214.232965762067,182.286772630085,240.515365368968,0.668731098815019,0.819538739110477,44945.2656444124,89.7656999782342,73.4671787645413,104.598443958138,0.119017740563814,0.04362339214866,144559.045125338,424.710640300871,351.821027119087,490.162314444471,0.882167942922516,0.868099066408535,104646.019153447,361.81764033216,297.36114883884,413.734900108227,0.834339900704342,0.85887466260612,2.5497347705315,1.4815546781465,1.49877686004395,1.60214254643359,0.109450925732322,-1.05686587161703,11.1492646678031,5.41859472531951,5.85856393952414,5.98128777682357,2.59217820928849,4.15774296217227,2245.0,47.58,66.13,18.55,16/01/2019,Fraass,52.99,5.41,0.2258,,33.0,309.0,10.0,0.9,"925D,7H-5,119-121"
154,925.0,D,7,H,5,no,125.0,127.0,66.75,72.43,2.24,6.0,62806.9509132792,265.49151022362,223.311901884879,300.916144301483,0.67693754347794,0.814422564976336,45089.9794797786,238.357428614187,202.033084580973,269.375343718432,0.669192575969862,0.821872157989939,51405.8391298458,91.8490311966292,76.1245163600143,107.921220236973,0.124246263251817,0.0412259222622417,161787.412447317,449.920438389627,374.356269097851,516.637197918552,0.892973318839128,0.869023287609549,120567.180573525,388.917948048034,322.066318266731,443.919823949807,0.850694649846693,0.859649980024749,3.05075406171753,1.66820709990084,1.83102885615693,1.73875693194323,0.120327300922517,-0.929577096098265,16.8542701795157,6.70200634399631,8.15013997853128,7.22080759403056,2.61265148702284,3.89965285733568,2732.0,47.63,63.29,15.66,19/11/2018,Fraass,50.62,2.99,0.1603,,,,,,"925D,7H-5,125-127"
154,925.0,D,7,H,5,no,131.0,133.0,66.81,72.49,2.2415,7.0,67220.5008048561,275.890893711655,231.991470968826,312.845732916654,0.679201053072613,0.815437892865479,50747.630386023,252.739819679577,213.688249231292,284.345088851248,0.678860323938961,0.822073696366667,49203.2450832939,91.3679687007418,74.7626141171197,108.087136135661,0.12425651569103,0.0411767632593432,161165.284882343,451.638203726445,374.044418579725,517.855434812196,0.891922588828653,0.867893291806968,132481.779581631,406.583674565988,334.846496057574,466.134858101761,0.847063738107182,0.860430364294207,2.3104795556085,1.18375139826833,1.34391590156369,1.21864776490408,0.0298954957314396,-0.965642249222493,11.5828798208383,4.71548044758286,6.12869739537813,4.6356004665418,2.58013976723605,3.87635191636463,1004.0,49.15,61.49,12.34,22/11/2018,Fraass,51.19,2.04,0.1419,,,,,,"925D,7H-5,131-133"
154,925.0,D,7,H,5,no,136.0,138.0,66.86,72.54,2.24275,6.0,62486.7842487014,264.943645030692,223.335896752339,299.238889089315,0.681056406274175,0.816885792757311,44112.0168503083,236.049094439322,200.202024094239,264.109826338173,0.673495354967815,0.823778241854589,48581.1073660661,91.5287379469649,74.1499515998938,108.062143663172,0.117616526352725,0.0408168597864961,168702.372959812,458.883365439809,378.570699470607,524.467346679126,0.883506835835787,0.869879516573571,127150.801251604,399.331391647327,329.479465987287,457.581317207994,0.845784468621546,0.862027953899575,2.13180818808686,1.35764051125627,1.42097048590751,1.41515052714374,0.154092443944861,-0.918255839594262,8.14654220105956,4.55530874547052,5.08076844025792,4.79869856593752,2.51058884162759,3.91965203167499,1713.0,48.9,62.88,13.98,20/11/2018,Fraass,51.02,2.12,0.1317,,,,,,"925D,7H-5,136-138"
154,925.0,D,7,H,5,no,142.0,144.0,66.92,72.6,2.24425,6.0,54736.5816269761,248.579331326904,210.095133009271,282.514365037703,0.674385837828873,0.814880030148524,40687.998888161,226.304372561765,192.803010807473,256.049317884465,0.673209885507775,0.824194525179635,43996.4276898424,83.6425955795525,69.3086909334317,98.3124739578666,0.12283385899831,0.0432595119707216,145118.389020647,427.236581486635,351.757148641649,489.198784159863,0.884191208931536,0.869524242965603,102546.884660546,359.03683293148,298.027794940893,411.26390354535,0.841779940110228,0.859465260151105,3.14878222862276,1.73873244230894,1.75475169801883,1.81934779220967,-0.0219749903199644,-1.14385042112936,17.9441264964364,7.10886398543336,7.79609735018867,7.53740814158894,2.71386357616856,4.35586001715262,3812.0,48.94,66.0,17.06,19/11/2018,Fraass,52.71,3.77,0.181,,,,,,"925D,7H-5,142-144"
154,925.0,D,7,H,5,no,148.0,150.0,66.98,72.66,2.24575,7.0,59154.3442704318,256.66370647536,216.465603365965,292.159760962392,0.671529217956802,0.81093071714108,42493.0249654369,231.4940557897,198.68441852289,261.275332355901,0.667591642802271,0.820224967893735,48907.8356525129,91.9978661558203,76.4962827347472,107.996834022766,0.129742154824868,0.0459271900588931,154979.681684721,440.587351881348,368.473746001265,507.485553237619,0.895591803541804,0.868964903346639,116526.205197362,382.931040232905,316.846671829762,439.305773512764,0.85061920564028,0.86004656942132,2.74455140458466,1.47941554574353,1.41924080562345,1.6131860404084,0.0649095313229344,-0.954737292890559,13.5871400194388,5.80477416933,5.79330356845888,6.37096105452268,2.57538071942669,3.54461635359598,2530.0,48.9,68.73,19.83,20/11/2018,Fraass,52.6,3.7,0.1572,,,,,,"925D,7H-5,148-150"
154,925.0,D,7,H,6,no,2.0,4.0,67.02,72.7,2.24675,6.0,55335.2489457883,251.720177970753,210.129832421718,285.515737177513,0.672105283193776,0.790999886546305,42389.9783376188,231.469179316298,195.753095058808,259.588968563135,0.665643668758063,0.798255673233021,41297.4009857987,80.2168553301971,64.8820448266623,94.5617543667296,0.120907051278304,0.0499335923901327,139850.400424479,418.619971830739,340.622083673073,486.462959037508,0.882761857699262,0.859449707909377,100539.218215608,356.207479434214,295.870853878098,402.901015258351,0.841985872924257,0.848826131809078,3.03488529063368,1.62122462348391,1.5117259338323,1.72810156376733,0.203746983748825,-0.617215879287988,17.6057504801291,6.78348427018373,6.68964471094614,7.38320542088318,2.56258375864728,2.92479060991461,2021.0,47.54,60.75,13.21,23/10/2018,Todd,49.85,2.31,0.1488,,,,,,"925D,7H-6,2-4"
154,925.0,D,7,H,6,no,8.0,10.0,67.08,72.76,2.24825,8.0,60532.8722942143,261.383165082403,220.3077943373,296.599154969927,0.681221159243925,0.811877369343556,43834.3091651519,234.675593936908,200.454609506109,264.864069477482,0.676562205694855,0.821417224800372,47173.3594064564,88.1497785802285,71.986470826436,104.631146601589,0.123010539364098,0.0439609466804863,148705.610805842,430.783849877694,364.882487815502,499.472769125504,0.884738732290363,0.86438812009693,116280.778726776,381.982208120181,315.584405250932,442.659448016675,0.849934466132664,0.857490880890849,2.81282073323031,1.49251225052184,1.4425550181135,1.62141272601781,-0.0147006286871927,-1.12292689069607,15.3388791189239,5.96289826483626,5.80436018044205,6.67718157357262,2.67273690622059,4.16313392157521,1225.0,48.87,73.96,25.09,20/11/2018,Fraass,52.77,3.9,0.1345,,34.0,213.0,11.0,0.86,"925D,7H-6,8-10"
154,925.0,D,7,H,6,no,18.0,20.0,67.18,72.86,2.25075,7.0,54600.2401315022,250.159417142185,212.530140762824,281.864499328138,0.693015758606851,0.821721255552607,40495.3676467126,225.641035746434,193.57218082846,253.825398184546,0.685645626728098,0.829405549572911,39908.8735193348,78.3740961833566,65.3163158709054,91.2881984920899,0.117486123103511,0.0378174450900002,135219.997006368,411.482954075508,345.32570761914,464.205190266994,0.896589713246507,0.869675879728328,101281.226059326,358.18173493832,301.586912200033,405.554855063125,0.855545414417212,0.862487861777822,2.79236316462336,1.61257807000391,1.71915375253485,1.60252392327812,0.0365319943906742,-1.10711855835213,14.9834688462115,6.29329143919446,7.69714662730813,5.96136981933905,2.68872390514504,4.39530897068985,3311.0,48.73,77.67,28.94,20/11/2018,Fraass,53.74,5.01,0.1476,,,,,,"925D,7H-6,18-20"
154,925.0,D,7,H,6,no,25.0,27.0,67.25,72.93,2.2525,7.0,54127.0531938235,246.926344803889,209.128663490965,278.55872230136,0.688111980701937,0.815895167599707,39311.042236326,222.640953872021,190.326886824591,249.694851957973,0.684236034696203,0.82357106554912,43703.2979115186,84.5511780727007,71.2071202382725,97.6843224145263,0.118847338370196,0.0398905332826895,139893.088234098,420.228243221448,351.532598750602,476.504223551663,0.892289969836186,0.864886135298282,102579.703316496,358.430319778092,302.213946765352,406.248566683805,0.850962544847535,0.858223642743842,2.87576293005696,1.68204399596629,1.8053290256017,1.69413150097333,0.00737615601722697,-1.22584499350325,14.2596332605585,6.53734989994442,7.87789428427795,6.42441970312286,2.76266543537056,4.91387182761563,1721.0,48.89,59.29,10.4,20/11/2018,Fraass,53.2,4.31,0.293,,,,,,"925D,7H-6,25-27"
154,925.0,D,7,H,6,no,30.0,32.0,67.3,72.98,2.25375,7.0,53529.3697451775,247.162357736603,208.638674610388,279.616488835372,0.680338919061201,0.81641696726362,40267.0639531441,225.104083641288,190.15058545373,253.825398184546,0.677072887955923,0.824227741669972,40074.0940878773,78.9441163856704,66.481361415049,91.699249427011,0.119220599668266,0.0398428200344806,132615.908001602,407.004399966515,344.853403944413,468.941269418187,0.887585705674438,0.86795509216718,99811.5210319784,354.392677312191,294.704072933752,402.318581142646,0.840275576379274,0.860140199414049,2.97967555243049,1.63528857328862,1.74180717670906,1.64710752095164,-0.00420194387603237,-0.988013335412282,16.9124407055799,6.70643162012426,7.75278692557874,6.62475253246597,2.85070665107832,3.92413613343828,3237.0,49.1,69.38,20.28,20/11/2018,Fraass,53.85,4.75,0.1898,,,,,,"925D,7H-6,30-32"
154,925.0,D,7,H,6,no,35.0,37.0,67.35,73.03,2.255,7.0,57903.8314241949,256.455321132328,215.823091372167,290.094431054868,0.680928973494232,0.814674039596585,42728.4631494295,232.21981677524,198.336323352749,259.588262628739,0.680938150835559,0.821999733998763,44359.5032852031,83.9829375634129,69.9749390287743,98.5177699861133,0.114940044320868,0.0400508878646329,144908.635002181,426.504831694935,357.998466820838,486.533542835624,0.882096258711289,0.864923487860526,110520.391158426,371.569327223881,307.223056142094,427.461854250844,0.837200617445797,0.857412743189403,2.89898900520373,1.62429424020443,1.81917027420771,1.66646830331023,0.0328201529393384,-1.05775009564068,16.3920399991368,6.47989696914884,8.00925882000649,6.91811482009142,2.81211998392404,4.23854606095775,1626.0,48.94,60.24,11.3,22/11/2018,Fraass,51.8,2.86,0.202,,,,,,"925D,7H-6,35-37"
154,925.0,D,7,H,6,no,45.0,47.0,67.45,73.13,2.25838028169014,4.0,,,,,,,,,,,,,,,,,,,,,,423.1135,,,,,,,,,,,,,,,,,,,,,2989.0,,,,,,,,,,,,,,"925D,7H-6,45-47"
154,925.0,D,7,H,6,no,77.0,79.0,67.77,73.45,2.26919718309859,5.0,,,,,,,,,,,,,,,,,,,,,,471.6371859725546,,,,,,,,,,,,,,,,,,,,,2402.0,,,,,,,,,,,,,,"925D,7H-6,77-79"
154,925.0,C,8,H,3,no,100.0,102.0,69.0,73.82,2.28170422535211,4.0,,,,,,,,,,,,,,,,,,,,,,492.0776540115565,,,,,,,,,,,,,,,,,,,,,3024.0,47.3,61.86,14.56,24/06/2021,Jamson,49.98,2.6799999999999997,18.406593406593405,,,,,,"925C,8H-3,100-102"
154,925.0,C,8,H,3,no,136.0,138.0,69.36,74.18,2.29387323943662,4.0,,,,,,,,,,,,,,,,,,,,,,513.1829972846983,,,,,,,,,,,,,,,,,,,,,2963.0,47.13,59.650000000000006,12.52,24/06/2021,Jamson,49.93,2.799999999999997,22.36421725239614,,,,,,"925C,8H-3,136-138"
154,925.0,C,8,H,4,no,21.0,23.0,69.71,74.53,2.30574285714286,5.0,,,,,,,,,,,,,,,,,,,,,,526.6066442831233,,,,,,,,,,,,,,,,,,,,,2916.0,,,,,,,,,,,,,,"925C,8H-4,21-23"
154,925.0,C,8,H,4,no,104.0,106.0,70.54,75.36,2.33824489795918,4.0,,,,,,,,,,,,,,,,,,,,,,522.1511006289804,,,,,,,,,,,,,,,,,,,,,2926.0,,,,,,,,,,,,,,"925C,8H-4,104-106"
154,925.0,C,8,H,5,no,0.0,2.0,71.0,75.82,2.34986577181208,5.0,,,,,,,,,,,,,,,,,,,,,,495.2062326435508,,,,,,,,,,,,,,,,,,,,,3461.0,,,,,,,,,,,,,,"925C,8H-5,0-2"
154,925.0,C,8,H,5,no,24.0,26.0,71.24,76.06,2.35969127516779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,8H-5,24-26"
154,925.0,C,8,H,5,no,56.0,58.0,71.56,76.38,2.37279194630872,4.0,,,,,,,,,,,,,,,,,,,,,,496.79995645400794,,,,,,,,,,,,,,,,,,,,,2972.0,,,,,,,,,,,,,,"925C,8H-5,56-58"
154,925.0,D,8,H,1,no,115.0,117.0,70.15,76.62,2.38261744966443,5.0,,,,,,,,,,,,,,,,,,,,,,474.04116078890036,,,,,,,,,,,,,,,,,,,,,2171.0,,,,,,,,,,,,,,"925D,8H-1,115-117"
154,925.0,D,8,H,1,no,136.0,138.0,70.36,76.83,2.39121476510067,5.0,,,,,,,,,,,,,,,,,,,,,,521.1672,,,,,,,,,,,,,,,,,,,,,1858.0,,,,,,,,,,,,,,"925D,8H-1,136-138"
154,925.0,D,8,H,1,no,148.0,150.0,70.48,76.95,2.39612751677852,5.0,,,,,,,,,,,,,,,,,,,,,,465.03300739890375,,,,,,,,,,,,,,,,,,,,,2046.0,,,,,,,,,,,,,,"925D,8H-1,148-150"
154,925.0,D,8,H,2,no,20.0,22.0,70.7,77.17,2.40513422818792,4.0,,,,,,,,,,,,,,,,,,,,,,460.9932,,,,,,,,,,,,,,,,,,,,,2658.0,,,,,,,,,,,,,,"925D,8H-2,20-22"
154,925.0,D,8,H,2,no,30.0,32.0,70.8,77.27,2.40875949367089,4.0,,,,,,,,,,,,,,,,,,,,,,453.6729719244772,,,,,,,,,,,,,,,,,,,,,2794.0,,,,,,,,,,,,,,"925D,8H-2,30-32"
154,925.0,D,8,H,2,no,55.0,57.0,71.05,77.52,2.41508860759494,4.0,,,,,,,,,,,,,,,,,,,,,,502.0715,,,,,,,,,,,,,,,,,,,,,2825.0,,,,,,,,,,,,,,"925D,8H-2,55-57"
154,925.0,D,8,H,2,no,78.0,80.0,71.28,77.75,2.42091139240506,5.0,,,,,,,,,,,,,,,,,,,,,,482.6038,,,,,,,,,,,,,,,,,,,,,2175.0,,,,,,,,,,,,,,"925D,8H-2,78-80"
154,925.0,D,8,H,2,no,92.0,94.0,71.42,77.89,2.42445569620253,5.0,,,,,,,,,,,,,,,,,,,,,,508.6748902598297,,,,,,,,,,,,,,,,,,,,,2851.0,,,,,,,,,,,,,,"925D,8H-2,92-94"
154,925.0,D,8,H,3,no,4.0,6.0,72.04,78.51,2.44015189873418,5.0,,,,,,,,,,,,,,,,,,,,,,418.3016,,,,,,,,,,,,,,,,,,,,,1887.0,,,,,,,,,,,,,,"925D,8H-3,4-6"
154,925.0,D,8,H,3,no,28.0,30.0,72.28,78.75,2.44622784810127,5.0,,,,,,,,,,,,,,,,,,,,,,409.8292278400148,,,,,,,,,,,,,,,,,,,,,2857.0,,,,,,,,,,,,,,"925D,8H-3,28-30"
154,925.0,D,8,H,3,no,47.0,49.0,72.47,78.94,2.45217857142857,4.0,,,,,,,,,,,,,,,,,,,,,,423.004,,,,,,,,,,,,,,,,,,,,,2855.0,,,,,,,,,,,,,,"925D,8H-3,47-49"
154,925.0,D,8,H,3,no,64.0,66.0,72.64,79.11,2.45809821428571,5.0,,,,,,,,,,,,,,,,,,,,,,463.9491842950307,,,,,,,,,,,,,,,,,,,,,2351.0,,,,,,,,,,,,,,"925D,8H-3,64-66"
154,925.0,D,8,H,3,no,82.0,84.0,72.82,79.29,2.46436607142857,5.0,,,,,,,,,,,,,,,,,,,,,,489.8385,,,,,,,,,,,,,,,,,,,,,2604.0,,,,,,,,,,,,,,"925D,8H-3,82-84"
154,925.0,D,8,H,3,no,100.0,102.0,73.0,79.47,2.47063392857143,5.0,,,,,,,,,,,,,,,,,,,,,,480.373336285326,,,,,,,,,,,,,,,,,,,,,2688.0,,,,,,,,,,,,,,"925D,8H-3,100-102"
154,925.0,D,8,H,3,no,117.0,119.0,73.17,79.64,2.47655357142857,5.0,,,,,,,,,,,,,,,,,,,,,,518.9104,,,,,,,,,,,,,,,,,,,,,2905.0,,,,,,,,,,,,,,"925D,8H-3,117-119"
154,925.0,D,8,H,3,no,134.0,136.0,73.34,79.81,2.48247321428571,5.0,,,,,,,,,,,,,,,,,,,,,,501.1923,,,,,,,,,,,,,,,,,,,,,2118.0,,,,,,,,,,,,,,"925D,8H-3,134-136"
154,925.0,D,8,H,4,no,2.0,4.0,73.52,79.99,2.48864772727273,3.0,,,,,,,,,,,,,,,,,,,,,,399.53654247182834,,,,,,,,,,,,,,,,,,,,,3174.0,,,,,,,,,,,,,,"925D,8H-4,2-4"
154,925.0,D,8,H,4,no,2.0,4.0,73.52,79.99,2.48864772727273,3.0,,,,,,,,,,,,,,,,,,,,,,399.53654247182834,,,,,,,,,,,,,,,,,,,,,3174.0,,,,,,,,,,,,,,"925D,8H-4,2-4"
154,925.0,D,8,H,4,no,7.0,9.0,73.57,80.04,2.49029545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925D,8H-4,7-9"
154,925.0,D,8,H,4,no,17.0,19.0,73.67,80.14,2.49359090909091,4.0,,,,,,,,,,,,,,,,,,,,,,435.28517250480724,,,,,,,,,,,,,,,,,,,,,3098.0,,,,,,,,,,41.0,339.0,10.0,,"925D,8H-4,17-19"
154,925.0,D,8,H,4,no,17.0,19.0,73.67,80.14,2.49359090909091,4.0,,,,,,,,,,,,,,,,,,,,,,435.28517250480724,,,,,,,,,,,,,,,,,,,,,3098.0,,,,,,,,,,41.0,339.0,10.0,,"925D,8H-4,17-19"
154,925.0,D,8,H,4,no,28.0,30.0,73.78,80.25,2.49721590909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925D,8H-4,28-30"
154,925.0,D,8,H,4,no,36.0,38.0,73.86,80.33,2.49985227272727,4.0,,,,,,,,,,,,,,,,,,,,,,453.3444611449036,,,,,,,,,,,,,,,,,,,,,2959.0,,,,,,,,,,,,,,"925D,8H-4,36-38"
154,925.0,D,8,H,4,no,36.0,38.0,73.86,80.33,2.49985227272727,4.0,,,,,,,,,,,,,,,,,,,,,,453.3444611449036,,,,,,,,,,,,,,,,,,,,,2959.0,,,,,,,,,,,,,,"925D,8H-4,36-38"
154,925.0,D,8,H,4,no,46.0,48.0,73.96,80.43,2.50314772727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,496.0,10.0,,"925D,8H-4,46-48"
154,925.0,D,8,H,4,no,53.0,55.0,74.03,80.5,2.50545454545455,5.0,,,,,,,,,,,,,,,,,,,,,,503.1647,,,,,,,,,,,,,,,,,,,,,2536.0,,,,,,,,,,,,,,"925D,8H-4,53-55"
154,925.0,D,8,H,4,no,73.0,75.0,74.23,80.7,2.51204545454545,6.0,,,,,,,,,,,,,,,,,,,,,,436.75752391799654,,,,,,,,,,,,,,,,,,,,,2853.0,,,,,,,,,,,,,,"925D,8H-4,73-75"
154,925.0,D,8,H,4,no,91.0,93.0,74.41,80.88,2.51797727272727,5.0,,,,,,,,,,,,,,,,,,,,,,495.8884,,,,,,,,,,,,,,,,,,,,,2867.0,,,,,,,,,,,,,,"925D,8H-4,91-93"
154,925.0,D,8,H,4,no,118.0,120.0,74.68,81.15,2.526875,5.0,,,,,,,,,,,,,,,,,,,,,,477.10119667910305,,,,,,,,,,,,,,,,,,,,,2314.0,,,,,,,,,,,,,,"925D,8H-4,118-120"
154,925.0,D,8,H,4,no,138.0,140.0,74.88,81.35,2.53346590909091,5.0,,,,,,,,,,,,,,,,,,,,,,491.0833,,,,,,,,,,,,,,,,,,,,,2912.0,,,,,,,,,,,,,,"925D,8H-4,138-140"
154,925.0,D,8,H,5,no,6.0,8.0,75.06,81.53,2.53939772727273,5.0,,,,,,,,,,,,,,,,,,,,,,451.63626641030345,,,,,,,,,,,,,,,,,,,,,2950.0,,,,,,,,,,45.0,423.0,10.0,,"925D,8H-5,6-8"
154,925.0,D,8,H,5,no,6.0,8.0,75.06,81.53,2.53939772727273,5.0,,,,,,,,,,,,,,,,,,,,,,451.63626641030345,,,,,,,,,,,,,,,,,,,,,2950.0,,,,,,,,,,45.0,423.0,10.0,,"925D,8H-5,6-8"
154,925.0,D,8,H,5,no,17.0,19.0,75.17,81.64,2.54302272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925D,8H-5,17-19"
154,925.0,D,8,H,5,no,24.0,26.0,75.24,81.71,2.54531491712707,3.0,,,,,,,,,,,,,,,,,,,,,,442.82980134682026,,,,,,,,,,,,,,,,,,,,,2815.0,,,,,,,,,,,,,,"925D,8H-5,24-26"
154,925.0,D,8,H,5,no,24.0,26.0,75.24,81.71,2.54531491712707,3.0,,,,,,,,,,,,,,,,,,,,,,442.82980134682026,,,,,,,,,,,,,,,,,,,,,2815.0,,,,,,,,,,,,,,"925D,8H-5,24-26"
154,925.0,D,8,H,5,no,40.0,42.0,75.4,81.87,2.55035359116022,5.0,,,,,,,,,,,,,,,,,,,,,,464.7186306789167,,,,,,,,,,,,,,,,,,,,,2859.0,46.27,54.540000000000006,8.27,44302,Barrett,48.94,2.6699999999999946,32.28536880290199,,36.0,248.0,10.0,,"925D,8H-5,40-42"
154,925.0,D,8,H,5,no,40.0,42.0,75.4,81.87,2.55035359116022,5.0,,,,,,,,,,,,,,,,,,,,,,464.7186306789167,,,,,,,,,,,,,,,,,,,,,2859.0,46.27,54.540000000000006,8.27,44302,Barrett,48.94,2.6699999999999946,32.28536880290199,,36.0,248.0,10.0,,"925D,8H-5,40-42"
154,925.0,D,8,H,5,no,63.0,65.0,75.63,82.1,2.55759668508287,5.0,,,,,,,,,,,,,,,,,,,,,,423.22962287085863,,,,,,,,,,,,,,,,,,,,,2886.0,,,,,,,,,,,,,,"925D,8H-5,63-65"
154,925.0,D,8,H,5,no,63.0,65.0,75.63,82.1,2.55759668508287,5.0,,,,,,,,,,,,,,,,,,,,,,423.22962287085863,,,,,,,,,,,,,,,,,,,,,2886.0,,,,,,,,,,,,,,"925D,8H-5,63-65"
154,925.0,D,8,H,5,no,86.0,88.0,75.86,82.33,2.56483977900552,4.0,,,,,,,,,,,,,,,,,,,,,,438.8541236119451,,,,,,,,,,,,,,,,,,,,,2998.0,,,,,,,,,,23.0,199.0,10.0,,"925D,8H-5,86-88"
154,925.0,D,8,H,5,no,86.0,88.0,75.86,82.33,2.56483977900552,4.0,,,,,,,,,,,,,,,,,,,,,,438.8541236119451,,,,,,,,,,,,,,,,,,,,,2998.0,,,,,,,,,,23.0,199.0,10.0,,"925D,8H-5,86-88"
154,925.0,D,8,H,5,no,113.0,115.0,76.13,82.6,2.57334254143646,4.0,,,,,,,,,,,,,,,,,,,,,,490.9585328134407,,,,,,,,,,,,,,,,,,,,,2937.0,,,,,,,,,,29.0,237.0,10.0,,"925D,8H-5,113-115"
154,925.0,D,8,H,5,no,113.0,115.0,76.13,82.6,2.57334254143646,4.0,,,,,,,,,,,,,,,,,,,,,,490.9585328134407,,,,,,,,,,,,,,,,,,,,,2937.0,,,,,,,,,,29.0,237.0,10.0,,"925D,8H-5,113-115"
154,925.0,D,8,H,5,no,139.0,141.0,76.39,82.86,2.58153038674033,5.0,,,,,,,,,,,,,,,,,,,,,,496.71541579441276,,,,,,,,,,,,,,,,,,,,,2979.0,,,,,,,,,,83.0,388.0,10.0,,"925D,8H-5,139-141"
154,925.0,D,8,H,5,no,139.0,141.0,76.39,82.86,2.58153038674033,5.0,,,,,,,,,,,,,,,,,,,,,,496.71541579441276,,,,,,,,,,,,,,,,,,,,,2979.0,,,,,,,,,,83.0,388.0,10.0,,"925D,8H-5,139-141"
154,925.0,D,8,H,6,no,13.0,15.0,76.63,83.1,2.58908839779005,5.0,,,,,,,,,,,,,,,,,,,,,,454.788370405048,,,,,,,,,,,,,,,,,,,,,2959.0,,,,,,,,,,38.0,442.0,10.0,,"925D,8H-6,13-15"
154,925.0,D,8,H,6,no,13.0,15.0,76.63,83.1,2.58908839779005,5.0,,,,,,,,,,,,,,,,,,,,,,454.788370405048,,,,,,,,,,,,,,,,,,,,,2959.0,,,,,,,,,,38.0,442.0,10.0,,"925D,8H-6,13-15"
154,925.0,C,9,H,3,no,100.0,102.0,78.5,83.57,2.60444444444444,4.0,,,,,,,,,,,,,,,,,,,,,,419.2576238893018,,,,,,,,,,,,,,,,,,,,,2915.0,,,,,,,,,,,,,,"925C,9H-3,100-102"
